product_id,tn
20001,1285.4469869752359
20002,1012.1581092922686
20003,712.0845794941222
20004,517.1096877416992
20005,528.9146802310584
20006,438.3453290367961
20007,391.97450724664657
20008,381.13828566880716
20009,497.1116619365879
20010,367.2644252440946
20011,395.00365247839585
20012,299.1920250152933
20013,381.2234613477023
20014,361.9532601503077
20015,353.75073544240126
20016,275.7084290019716
20017,268.2720620156342
20018,256.5839956646613
20019,296.69391615211345
20020,281.58288063941814
20021,224.95073251987674
20022,268.0840744761341
20023,224.64845395044867
20024,211.55817525515
20025,220.48822425316
20026,225.10268266772002
20027,224.10375487002966
20028,195.60679857041845
20029,184.72321759113817
20030,133.93720051764723
20031,174.61012095882776
20033,138.84803172716823
20035,160.6356487719957
20037,121.89954762295704
20038,176.50005095442862
20039,148.94860851827372
20041,126.50444853578963
20042,160.2469939545484
20043,119.1402593676182
20044,146.14416872862617
20045,141.23392938917627
20046,144.1958905392053
20047,151.06761172128353
20050,125.48809988102751
20051,119.961223335007
20052,119.39035903298432
20053,148.13776737579923
20054,132.77035581806686
20055,96.23440705644715
20056,95.01063470780284
20057,133.84055182095508
20058,120.71646379219487
20059,134.87437331707648
20061,128.78982809816756
20062,99.41057367494979
20063,127.02345612713509
20065,122.39940013236568
20066,123.04687841662137
20067,110.07572575555766
20068,113.33702580248563
20069,139.80746814259655
20070,107.8254009121186
20071,119.92803036892873
20072,89.90449863040564
20073,108.06982729719054
20074,89.00447079084289
20075,122.70067386350236
20076,95.60479132906931
20077,89.74536131754174
20079,60.89621513268813
20080,82.16621933795281
20081,93.52419262859992
20082,77.02237380407945
20084,104.33779463163556
20086,62.371474322527035
20087,74.5148094046078
20090,67.7372876477166
20091,104.81283381337292
20092,64.4579962682069
20093,80.59971103773584
20094,92.31146700186099
20095,67.09714992057945
20096,70.19950541325407
20097,67.42438895343133
20099,70.96018993871725
20100,58.09216970465894
20101,76.65282530243496
20102,38.217910708238136
20103,80.18206556429881
20106,72.48395716831423
20107,73.68189358351798
20108,63.35818346981984
20109,64.64131825248862
20111,82.24378125219957
20114,64.63343332497651
20116,89.97498738228852
20117,48.0634157061307
20118,59.08419435634973
20119,56.478678241755645
20120,67.4968478740649
20121,76.71270417965872
20122,69.46341609191894
20123,63.83346725832958
20124,55.49225365047239
20125,64.80553999713825
20129,67.58572790926375
20132,59.83831385957538
20133,58.19497726119707
20134,63.05906104135765
20137,55.017672438314186
20138,39.52287004694525
20139,59.52131785782724
20140,59.36788221768937
20142,54.70055493906849
20144,53.81135834620062
20145,57.40896824986296
20146,39.4521483585516
20148,63.64373288614525
20151,45.31238668540523
20152,44.887780931960776
20153,52.991141889481455
20155,52.86317780523912
20157,56.125890293273926
20158,54.17128915330995
20160,54.86061175158231
20161,52.796074002743126
20162,42.69501125524269
20166,46.55860139853999
20167,43.70006047465775
20168,26.035850879418717
20175,34.94769921209947
20176,36.681970052746465
20177,38.88802851005123
20179,34.75764150511544
20180,36.97285183788947
20181,39.17841775386594
20182,35.95365216626149
20183,25.710332936286207
