product_id,tn
20001,1264.3471456598486
20002,1016.295661959981
20003,690.361230653327
20004,499.7867792331309
20005,529.1549759462957
20006,440.3032572034193
20007,387.62248899551184
20008,377.5067566851556
20009,501.90248576703635
20010,365.94315432540265
20011,407.3370491645207
20012,297.084618178828
20013,381.8119086415748
20014,359.5450608479372
20015,350.1169863626224
20016,270.4925508735887
20017,270.32509344193966
20018,260.2561477090914
20019,288.87815255009065
20020,288.2207090408116
20021,221.55641030733292
20022,279.0196605663561
20023,219.00356729653555
20024,210.5759071283795
20025,221.0209211435062
20026,222.2693318090653
20027,226.15362611351537
20028,194.27252317825946
20029,188.30414430458382
20030,136.2607632051651
20031,176.19589260335846
20033,134.29016528629668
20035,159.893917984569
20037,132.42303945095534
20038,180.42585184197412
20039,151.7900912966752
20041,126.61733267475284
20042,161.78621101230152
20043,116.98661995333737
20044,146.41665867702955
20045,138.66924638326986
20046,144.9836543685704
20047,150.7741148307905
20050,125.62500710696287
20051,118.70570450993368
20052,120.34557021176691
20053,148.73592444338448
20054,133.96169830952266
20055,94.4497322976601
20056,93.50771093673079
20057,134.89362506890285
20058,119.0979926509157
20059,137.55453165635203
20061,129.57061561837392
20062,101.17512466991268
20063,128.29523725886514
20065,124.72323013565273
20066,125.44150652629696
20067,112.08366110873706
20068,113.56356778594136
20069,143.308541857049
20070,108.7516508129005
20071,123.67102131054186
20072,89.30663771071343
20073,110.61790686000877
20074,89.20308835776552
20075,126.01471461325032
20076,96.09212922792618
20077,91.99327027077453
20079,60.58953815579349
20080,82.38942112991124
20081,94.13214692456808
20082,79.62303717107068
20084,102.74919626716927
20086,63.78606677090788
20087,75.14929372110863
20090,72.91836294467038
20091,107.5854642559898
20092,64.41535074890763
20093,80.705877052165
20094,94.30737968643398
20095,67.40949051299003
20096,72.30274777020598
20097,70.49290033955404
20099,71.94069719666155
20100,54.177841404230826
20101,76.84288845452295
20102,38.5695709334721
20103,81.72834756409527
20106,72.93150190983812
20107,71.57213926446575
20108,63.418887824819905
20109,66.39252036055055
20111,84.31867971880769
20114,65.14513396707403
20116,88.46785243770233
20117,48.74741234677458
20118,58.49311268465225
20119,55.92046562872691
20120,66.75357816876345
20121,73.28782982729977
20122,70.21091585488516
20123,64.60745464573482
20124,54.31679704173049
20125,65.89692141587976
20129,69.23657269918782
20132,58.73516007806856
20133,59.23535626585869
20134,64.49837528507389
20137,55.229504504737335
20138,40.24443355493206
20139,60.815123705321014
20140,60.24581058992568
20142,56.9817931051594
20144,55.21452047737226
20145,58.50156964218767
20146,38.534666443197175
20148,67.7962607306807
20151,44.83120987761197
20152,49.51806262123735
20153,54.75497567004269
20155,54.41710952487684
20157,58.79952903325538
20158,53.23196274866392
20160,56.69764538687719
20161,52.93837373434407
20162,45.67287780722004
20166,47.99537886825979
20167,44.662884639075294
20168,25.782073395273912
20175,34.89673835345229
20176,36.63246565104237
20177,39.58596239473108
20179,35.567315001422415
20180,37.586642767099875
20181,39.90814483872296
20182,36.04502370954958
20183,25.013637272481006
20184,38.07277445890871
20187,34.670469637146
20188,31.997937462157157
20189,37.5308517986423
20192,45.54534044851957
20193,36.46390486771675
20196,35.566542867702324
20197,33.20376614942159
20198,36.982754079870986
20200,35.61158922730955
20201,32.4269362138513
20205,38.27710752127034
20206,32.92444199611925
20207,19.00905897399275
20208,32.506572477170344
20209,29.111579588934493
20211,24.6731193458693
20212,29.29846899809746
20215,31.31335124306561
20216,18.10333812137656
20219,26.486179523875617
20220,27.731132210902384
20222,23.637499974400768
20224,29.702037513334716
20225,21.22464350465644
20226,22.8881219333795
20227,37.082709751711285
20228,17.0204603939673
20230,21.359719554887537
20231,22.88616269129505
20232,31.435656447829153
20233,35.68421219828984
